Open,High,Low,Close,Adj Close,Volume
27.594807,28.12179,27.498991,27.997231,22.609241,5769527
28.361328,28.361328,27.824762,27.910995,22.539604,5494769
27.805599,28.217606,27.805599,28.112207,22.702095,4988477
29.127851,30.833363,28.265512,30.133911,24.334723,21359469
30.18182,31.580723,30.18182,30.392612,24.543642,27375497
30.392612,30.392612,30.392612,30.392612,24.543642,0
30.469265,30.919598,29.664415,29.913536,24.156757,13979907
29.990189,30.814199,29.961445,30.545918,24.66744,12073489
30.737549,31.983147,30.680058,31.082483,25.100748,18319605
30.804619,31.379511,30.75671,30.957924,25.000156,7473759
31.044157,32.251431,31.044157,32.01189,25.851295,19456720
32.050217,32.328083,31.06332,31.264532,25.247759,12387938
31.389091,32.692181,31.389091,32.519711,26.261381,22940365
32.673016,32.673016,31.619047,32.423897,26.184011,11841396
32.711342,33.037113,32.098125,32.280174,26.067947,9152160
32.193939,32.538876,31.18788,31.312439,25.286448,13908018
31.235786,31.599886,30.957924,31.360348,25.32514,10762409
31.619047,32.040634,31.532816,31.619047,25.534052,8523054
31.820261,32.538876,31.619047,32.318501,26.098896,10145984
33.228745,33.228745,31.274113,31.475325,25.417986,10142247
31.159136,31.235786,30.210564,30.852526,24.915047,20290480
31.216623,31.417835,30.325542,30.795036,24.86862,13470708
30.852526,30.852526,29.951862,30.200981,24.388885,8806876
30.660894,31.57114,30.440519,31.427418,25.379299,15619974
32.002312,32.193939,30.660894,30.862108,24.922779,13785522
31.044157,31.12081,29.961445,30.229727,24.412096,14793456
30.277634,30.900434,30.066841,30.31596,24.481741,11307661
30.660894,30.660894,30.18182,30.421356,24.566853,7273603
30.450102,30.833363,30.325542,30.574661,24.690651,7439667
30.660894,30.814199,30.133911,30.325542,24.489475,7551408
30.526754,30.814199,30.124331,30.727966,24.814455,11028129
30.727966,30.727966,30.727966,30.727966,24.814455,0
30.996248,31.312439,30.402193,30.545918,24.66744,17662314
30.737549,31.398672,30.469265,31.207043,25.201334,17002608
31.235786,31.274113,30.680058,30.919598,24.969208,7907468
31.13039,31.216623,30.708803,30.929178,24.976948,6799357
30.660894,31.264532,30.660894,31.149553,25.154911,4460733
31.293276,31.408255,30.75671,30.842943,24.907301,4800428
30.842943,31.216623,30.766293,30.881271,24.938257,3939402
30.948341,31.005831,29.942282,30.143494,24.342466,7973888
30.373449,30.373449,29.606928,29.88479,24.133549,11465006
29.971025,30.708803,29.702742,30.469265,24.605539,13942882
30.565081,31.408255,30.469265,31.312439,25.286448,18702848
31.369928,31.772352,30.890852,31.456161,25.402512,13379940
33.152092,33.152092,30.75671,30.871689,24.930517,8216589
30.641731,31.25495,30.105167,31.053738,25.077532,16822099
31.216623,31.235786,30.862108,30.977085,25.015631,5185596
30.977085,31.322021,30.881271,30.967505,25.007896,7914038
30.938761,31.963984,30.938761,31.87775,25.742966,18705076
31.810678,32.098125,31.331602,31.389091,25.348351,9354445
31.513653,32.241848,31.427418,32.040634,25.874502,12621543
32.519711,32.519711,31.446581,31.62863,25.541786,9638700
31.810678,32.059799,30.996248,31.350765,25.3174,13892134
31.427418,31.427418,30.095585,30.402193,24.551378,8211512
30.258471,30.258471,29.175758,29.530275,23.847258,7532727
29.415297,29.932699,28.552959,29.252411,23.622866,16235016
29.491949,29.645252,28.744589,29.214085,23.591917,5473619
29.127851,29.491949,28.849985,28.93622,23.367525,8449464
28.93622,29.645252,28.706263,29.43446,23.769882,5799204
29.87521,30.220144,29.319481,30.057259,24.272823,6742545
30.133911,30.82378,30.105167,30.699223,24.791243,9391678
30.450102,30.660894,30.028515,30.344706,24.50495,8049492
30.277634,31.417835,30.277634,31.226206,25.216808,9808365
31.427418,31.695702,31.149553,31.427418,25.379299,10288289
31.446581,31.475325,30.660894,30.862108,24.922779,4840844
31.274113,31.312439,30.775873,30.919598,24.969208,3707826
30.929178,31.005831,30.402193,30.641731,24.744814,4625294
30.641731,30.641731,30.641731,30.641731,24.744814,0
30.833363,30.833363,30.172237,30.383032,24.5359,3245410
30.708803,31.274113,30.708803,31.034575,25.062056,4178899
31.235786,31.398672,30.775873,30.881271,24.938257,6098070
31.044157,31.350765,30.977085,31.06332,25.085274,6257669
31.044157,31.19746,30.68964,30.910015,24.96147,4010069
30.948341,31.024994,30.660894,30.871689,24.930517,3563794
31.082483,31.57114,31.044157,31.226206,25.216808,6001859
31.044157,31.312439,30.862108,30.948341,24.99242,4451888
31.044157,31.19746,30.507591,30.670477,24.76803,8074811
30.469265,31.513653,30.335123,31.274113,25.255497,7777312
31.695702,32.07896,31.06332,31.264532,25.247759,15852828
31.350765,31.887331,30.871689,31.072901,25.093006,5545158
30.862108,31.034575,29.80814,29.932699,24.172235,10916894
29.856047,29.932699,29.36739,29.856047,24.110336,7728045
29.779394,29.87521,29.463203,29.645252,23.940107,8318285
29.87521,29.932699,29.37697,29.626089,23.924633,13670087
29.683578,30.133911,29.472786,29.693161,23.978792,7947639
29.511112,29.87521,28.49547,29.37697,23.723454,13026760
29.472786,29.472786,28.878731,28.974546,23.398478,4933590
29.108688,29.108688,28.485888,28.849985,23.297888,6450833
28.849985,28.849985,28.849985,28.849985,23.297888,0
28.744589,28.984129,28.284676,28.773335,23.235985,6503742
28.773335,28.773335,28.773335,28.773335,23.235985,0
29.108688,29.578182,28.840405,29.329063,23.684767,8483791
29.3099,30.641731,29.032036,30.488428,24.621014,7729965
30.469265,31.044157,30.18182,30.842943,24.907301,5288429
31.06332,31.159136,30.277634,30.383032,24.5359,5459138
30.277634,30.411776,29.894373,30.296797,24.466263,4028474
30.469265,30.622568,30.047676,30.124331,24.326988,5098966
30.143494,30.680058,29.942282,30.478846,24.613277,8941489
30.526754,30.526754,29.81772,30.105167,24.311514,4313262
30.143494,30.277634,29.539856,29.827303,24.087122,3202844
29.87521,30.708803,29.798557,30.478846,24.613277,4003828
30.411776,30.890852,30.18182,30.727966,24.814455,5204962
31.044157,31.542397,30.498009,31.235786,25.224546,8138726
34.493507,34.493507,28.572123,31.762772,25.650112,6537494
31.647793,32.385571,31.647793,32.050217,25.88224,6054367
32.050217,32.050217,31.283695,31.398672,25.356085,6631420
31.139973,31.446581,30.919598,31.216623,25.209068,5510732
31.139973,31.484907,30.517172,30.881271,24.938257,4646830
31.044157,31.235786,30.335123,30.833363,24.899569,2800168
30.833363,30.833363,30.833363,30.833363,24.899569,0
30.660894,30.833363,29.606928,29.88479,24.133549,4566958
29.951862,30.373449,29.894373,30.143494,24.342466,3817093
30.028515,30.028515,29.396133,29.616508,23.916893,4026434
29.616508,29.616508,29.616508,29.616508,23.916893,0
29.587765,29.846464,29.051197,29.559019,23.870462,5357609
29.511112,29.836884,29.233248,29.693161,23.978792,2472955
29.87521,30.009352,29.223665,29.3099,23.669291,2655176
29.520693,29.673998,28.457144,28.648773,23.135399,15898421
28.754171,29.051197,28.56254,28.917057,23.352051,6193775
28.763752,29.702742,28.763752,29.578182,23.885941,4608971
29.712324,29.827303,29.271574,29.386553,23.73119,3871881
29.319481,29.338644,28.744589,28.888311,23.328835,7671207
28.888311,28.888311,28.888311,28.888311,23.328835,0
29.032036,29.204502,28.572123,28.907475,23.344309,6744496
29.175758,29.568602,29.079943,29.424877,23.76214,8006017
29.415297,30.699223,29.415297,30.574661,24.690651,12350804
30.086004,30.948341,30.086004,30.852526,24.915047,10567832
30.852526,30.948341,30.086004,30.296797,24.466263,6364912
30.086004,30.18182,29.846464,29.980606,24.21092,2662586
30.028515,30.584244,29.856047,30.220144,24.404362,2748887
30.373449,30.469265,29.913536,30.066841,24.280563,3109357
29.980606,30.086004,29.654835,29.788977,24.05617,8557751
30.086004,30.584244,29.80814,30.402193,24.551378,4217948
30.641731,30.862108,29.990189,30.095585,24.303768,10935690
30.277634,31.494488,30.220144,31.044157,25.069798,14607030
30.75671,31.427418,30.75671,31.283695,25.263237,7664026
31.599886,32.213104,31.25495,31.542397,25.472151,12763478
31.810678,32.002312,31.149553,31.820261,25.696543,10798332
31.906494,33.132931,31.849005,32.912556,26.578625,17076145
32.778416,33.774895,32.778416,33.190418,26.803019,12853876
33.535355,33.535355,31.925657,32.232265,26.029255,12727226
32.558037,32.558037,31.264532,31.820261,25.696543,14154853
32.002312,33.113766,31.695702,32.740086,26.439348,32531208
33.209583,33.497028,32.749668,32.902973,26.570885,10859664
33.132931,33.99527,32.816738,33.113766,26.741116,13268475
33.152092,33.219166,32.490967,32.970043,26.625051,6356328
33.113766,33.439541,32.989208,33.190418,26.803019,6435558
33.726986,35.030071,33.554516,34.867188,28.157097,21912706
35.240868,35.240868,34.110245,34.752209,28.064251,9883458
35.07798,35.499569,34.512669,35.221703,28.443386,8404398
35.547478,35.739105,34.206062,34.455181,27.824381,10952681
34.493507,35.058819,34.052757,34.589321,27.932703,9905161
34.972584,35.442078,34.512669,35.336681,28.536234,10739537
35.45166,35.604965,34.87677,35.030071,28.288633,9486595
35.049236,35.346264,34.608486,35.231285,28.45112,7027698
35.45166,36.218182,35.45166,36.084042,29.139767,14326308
36.218182,37.885368,35.940319,37.70332,30.44742,23475650
37.377548,37.894951,36.840981,37.099686,29.959953,15359211
37.032612,37.444618,36.601444,37.348804,30.161133,11955460
37.540436,37.540436,36.237347,36.390652,29.387373,14452086
36.237347,36.313999,35.566639,35.834923,28.938589,20863134
36.045715,36.975124,35.988228,36.860146,29.766516,13142441
37.310478,37.655411,36.601444,37.444618,30.238512,17774134
37.214661,39.26511,37.080521,38.929756,31.437834,41021308
38.326118,38.58482,37.799133,37.952438,31.264187,11443537
38.31654,38.786034,37.578758,38.31654,31.564125,17614843
38.613564,39.667534,38.51775,39.351341,32.416561,19020981
39.859165,39.859165,38.920174,39.121387,32.227135,10812819
39.437576,39.475903,38.709381,39.245945,32.329742,9283877
39.514229,40.740665,39.475903,40.539452,33.39529,22029602
40.913132,41.085602,40.184937,40.405312,33.284794,11422648
40.443638,40.673595,39.293854,40.165771,33.087467,21319502
40.299915,41.574257,39.744186,41.085602,33.845207,9514419
41.008949,42.015007,41.008949,41.488026,34.176708,11964618
41.679653,42.034172,41.210159,41.717979,34.366135,10165166
41.765888,41.95752,40.481964,41.143089,33.892563,13469028
41.104763,42.541992,41.076019,42.340778,34.879189,14786980
42.551575,43.116882,41.440117,41.727562,34.374035,19701493
41.008949,43.576797,40.913132,43.222282,35.605343,29438101
43.78759,43.78759,41.047276,41.334721,34.050415,51941960
40.989784,41.440117,39.504646,39.868748,32.842789,35665410
40.338242,41.143089,40.098701,40.874805,33.671555,31321219
41.200577,41.344299,40.290333,40.836479,33.639977,22830800
41.008949,42.877346,40.932297,42.647388,35.13176,29054378
43.289352,44.630768,43.116882,43.950478,36.205208,31060900
43.548054,44.33374,42.810276,44.142109,36.363064,21028228
44.266666,44.966122,40.606522,44.515789,36.670898,19261908
44.362484,44.60202,42.848602,43.289352,35.660587,18456890
43.883408,45.953018,42.867764,45.723061,37.665409,29370972
45.397289,46.594978,45.224819,46.336277,38.170567,23732692
46.566235,46.642887,44.563694,44.755325,36.868217,22745010
44.477463,45.598499,43.797173,44.391228,36.568291,28797546
45.483521,46.556656,44.860722,46.135067,38.00481,23335098
46.527908,47.505226,46.326698,47.09322,38.794113,25408149
46.432095,47.754345,46.288372,47.380665,39.030895,26557084
47.716019,48.865803,46.71954,47.064476,38.770435,22022051
46.949497,47.696857,46.336277,47.53397,39.157192,18468569
47.898067,49.009525,47.390247,48.750824,40.159599,33828741
48.750824,48.750824,48.750824,48.750824,40.159599,0
48.865803,49.900608,47.045311,49.689816,40.933117,18009978
49.929352,50.724621,48.674171,49.16283,40.499001,12592247
49.613163,50.312614,48.92329,49.498184,40.775253,13874318
49.823956,50.475498,49.402367,50.034748,41.217258,13624666
50.303032,50.628803,49.546089,50.255123,41.3988,10413618
50.590477,51.356998,47.936394,49.421532,40.712112,21054294
49.440693,52.123524,49.124504,51.807331,42.677467,27075446
52.123524,53.24456,51.951054,52.679253,43.395733,19853134
52.640926,53.17749,51.54863,52.487621,43.237873,21063875
53.196655,54.758442,52.334316,53.85778,44.366577,16826456
54.614719,54.614719,52.899628,53.68531,44.224499,14011483
54.020664,55.572872,52.564274,54.940491,45.258488,18590877
55.36208,55.36208,52.813393,53.167908,43.798275,22312965
53.349957,54.116482,52.027706,52.554691,43.293125,19887439
53.407448,54.691372,52.995441,54.308109,44.737541,21648505
54.883003,56.004044,54.748863,55.592037,45.795212,20110645
55.93697,55.93697,54.039829,54.202717,44.65073,13633923
54.614719,55.285427,53.4841,55.045891,45.345306,14173096
54.940491,55.821995,54.480579,54.710537,45.06905,13282048
54.997982,55.189613,53.206234,53.599079,44.153461,12258287
53.656567,53.656567,51.17495,51.663609,42.559074,12904995
51.701935,54.212296,50.590477,53.934433,44.429718,18000157
54.614719,55.237518,53.17749,53.61824,44.169247,13252711
53.445774,53.445774,50.992901,51.184532,42.164421,19211749
51.730679,52.87088,49.67065,52.315151,43.095798,31657506
52.890045,53.369122,51.586956,52.142685,42.953728,23738343
51.836079,56.320232,51.836079,55.505802,45.724174,42131872
56.147766,57.048428,55.208775,56.703495,46.710793,24534766
56.531025,57.661648,55.29501,55.889065,46.039879,28497353
56.128601,58.17905,55.965717,57.853275,47.657951,29200060
57.87244,59.022224,57.508343,58.600636,48.273605,20658005
59.357578,59.357578,58.159885,58.916828,48.534077,14089253
58.830593,60.459454,57.87244,60.047447,49.465446,21592715
60.047447,60.047447,60.047447,60.047447,49.465446,0
60.36364,61.264301,59.980377,61.043926,50.28632,12217114
61.321793,65.997581,61.130161,65.384361,53.861855,27805340
65.154404,67.894722,65.087334,66.505402,54.785343,43114951
66.879082,67.597694,65.451431,66.850334,55.069489,31966617
66.936569,69.418182,66.246696,68.306725,56.269222,32874708
81.423843,81.423843,68.987015,71.286583,58.723934,43046444
71.257835,74.448486,70.539223,74.074806,61.020809,34308868
74.697609,74.735931,68.22049,70.56797,58.131966,34725378
71.248253,73.068748,69.743958,72.723808,59.907898,42840746
73.202888,75.023376,72.877113,73.777779,60.776127,34067523
73.586151,75.502457,73.030418,73.614891,60.641941,26863032
73.011261,74.084389,69.58107,70.079308,57.72942,27501975
70.15596,73.394516,68.5271,69.37986,57.153233,66888727
70.136803,71.47821,69.58107,70.539223,58.108292,43381265
70.433823,72.321388,68.651665,69.197807,57.003273,37993587
69.561905,72.810043,67.511459,72.043526,59.347492,51717559
73.231636,74.352669,69.724792,70.213448,57.83992,49830288
70.520058,72.014778,68.440865,69.47567,57.232166,65948423
70.615875,71.190765,67.377319,69.906845,57.587372,102866082
70.5009,70.979973,69.370277,69.82061,57.516319,45987582
70.175125,72.206406,69.84935,71.765656,59.118595,35587552
72.340553,75.195847,72.120178,74.889236,61.691727,44999342
75.694084,75.694084,72.436363,73.097488,60.215729,40555052
74.525139,75.655762,72.369293,73.423264,60.484085,56797061
73.969414,74.448486,72.081848,72.580086,59.789501,38549036
73.279541,78.951805,70.644623,71.391975,58.81076,39898586
70.520058,71.823151,69.044502,71.200348,58.652908,19719402
71.554863,71.957291,69.993073,70.615875,58.171432,22664751
71.094955,72.627998,70.606293,71.803986,59.150169,28231738
71.957291,73.346611,71.401558,71.995613,59.308025,46518797
71.689011,72.187248,69.466095,70.002655,57.666279,27452160
70.90332,74.448486,70.539223,74.074806,61.020809,35651117
74.352669,75.971954,72.742973,73.547821,60.586681,44657033
72.819626,73.356194,71.986031,72.551346,59.765816,37217521
72.810043,74.803001,71.689011,72.062683,59.363281,33417789
72.062683,74.716766,70.376335,74.084389,61.028702,43833171
74.688026,76.863029,74.371834,75.406639,62.117931,48169238
76.192329,78.568542,75.147942,78.252357,64.462173,45227416
78.252357,78.252357,78.252357,78.252357,64.462173,0
78.961388,79.41172,77.457085,77.993652,64.249046,39987324
78.376915,79.10511,77.687042,78.29068,64.493729,33329797
78.808083,81.625053,78.808083,81.356773,67.019485,33343876
81.826263,82.468231,79.938705,81.443001,67.09053,25740346
82.056221,82.573624,80.925606,81.395096,67.051071,20445957
81.366348,82.381996,80.580666,81.433426,67.082642,15944363
81.759193,82.688606,79.047623,79.459625,65.45668,22502100
79.526695,80.293221,78.22361,79.632095,65.598763,22962674
80.772301,81.423843,79.862053,81.126816,66.830048,17803722
81.251373,82.056221,80.09201,80.695648,66.474869,18723919
81.251373,81.634636,79.162598,79.74707,65.693459,22056936
80.082428,80.829788,78.386497,80.436943,66.261765,25418884
80.666901,81.759193,80.436943,81.241791,66.924782,16381569
81.251373,81.251373,79.574608,80.523178,66.332809,20456315
80.657318,82.132874,80.178246,81.174721,66.869514,26523681
81.634636,83.646759,80.733971,83.071861,68.432335,23129552
83.359306,84.058762,82.592789,83.388054,68.692818,17175132
83.167679,84.317467,82.621529,82.889816,68.282356,8480075
82.976051,84.509094,82.372414,82.688606,68.116623,16647247
82.784416,83.704247,82.305344,82.583206,68.029793,13820945
82.583206,82.583206,82.583206,82.583206,68.029793,0
83.512611,84.413277,82.717346,84.049179,69.237427,8008308
84.509094,86.176277,84.509094,85.81218,70.689735,11094011
86.233772,86.59787,82.420319,84.777374,69.837296,14002424
85.467247,88.015938,84.997749,86.62661,71.360634,22499517
86.856567,87.74765,86.521217,87.086525,71.73951,10841713
87.766815,88.217148,87.009872,87.460205,72.04734,8896230
87.766815,89.108231,86.348747,87.163177,71.802643,11173815
88.150078,89.108231,85.94632,87.086525,71.73951,12316117
86.502052,87.13443,83.953362,85.553482,70.476631,19653588
86.042137,89.481911,86.042137,89.060318,73.365448,10254369
91.005371,91.302399,88.341705,89.366928,73.618034,12626318
94.66552,94.66552,88.341705,89.616051,73.823257,14054149
88.533333,95.317062,85.179802,94.655937,77.974983,24967927
94.857147,98.478966,94.071465,97.51123,80.327095,25280555
98.689758,98.689758,93.257034,94.004387,77.438255,23836208
94.090622,96.371025,92.040176,93.419914,76.956787,27493985
93.898994,97.971146,92.998329,97.40583,80.240273,22054327
98.134026,99.427536,92.279716,93.630707,77.130424,30656570
93.515732,93.889412,86.808662,87.968025,72.465652,35131367
88.150078,90.890396,78.185287,80.925606,66.664307,49115428
83.934204,90.037636,82.142456,89.357346,73.610146,38291614
89.357346,89.357346,89.357346,89.357346,73.610146,0
90.114288,99.264648,90.114288,97.837006,80.595467,45520887
98.114868,101.822922,95.690742,99.283813,81.787292,71988043
97.923233,103.57634,97.923233,101.353424,83.492188,58963876
101.468399,101.947479,98.890968,99.724564,82.150375,48738740
99.724564,99.724564,99.724564,99.724564,82.150375,0
100.126991,100.740204,95.997345,97.654953,80.445496,38171461
97.731606,104.706963,97.731606,104.3237,85.939018,37513852
87.153595,105.693855,86.233772,99.073021,81.613647,54428358
100.395271,102.407394,97.750771,101.947479,83.981544,39442025
102.522369,104.314117,101.180954,103.88295,85.575943,31095905
99.695816,104.3237,99.695816,102.369064,84.328842,31875754
101.966644,104.400352,101.966644,103.940437,85.623299,21138189
105.396828,105.396828,102.158272,103.691315,86.052689,24123000
84.681564,106.450798,84.681564,106.144188,88.088318,25660233
106.345398,108.347939,105.44474,107.341881,89.082268,25440707
106.901131,107.581421,105.770508,107.178993,88.947083,21805917
107.313133,109.286926,107.313133,107.983841,89.615028,20554311
108.098824,108.846184,103.490105,104.208717,86.482079,31168503
104.247047,106.929871,101.966644,105.799255,87.80204,33918580
105.617203,106.929871,99.868286,100.979744,83.802383,21815513
100.759369,102.407394,98.028633,100.788116,83.643349,36589626
100.797691,100.998909,94.790077,95.422455,79.190414,55448842
95.527855,98.498131,94.69426,95.13501,78.951889,43481323
95.98777,98.392731,94.148109,97.51123,80.923874,40642105
99.073021,100.510246,98.134026,100.222801,83.174202,20470561
100.222801,100.222801,100.222801,100.222801,83.174202,0
100.414436,103.863785,100.251549,102.915215,85.408607,34923978
102.714005,103.09726,99.092178,99.925774,82.927689,23281798
100.577316,102.608604,99.743729,102.148689,84.772461,21421970
102.714005,104.036255,101.583382,102.436134,85.011024,13978576
103.058937,103.461357,98.431061,99.734146,82.768661,28927504
98.670593,98.670593,96.131493,96.620148,80.184357,32771217
95.8153,96.294373,92.787537,93.237869,77.377441,30323768
92.538414,94.25351,91.407799,93.764854,77.814789,32850447
95.010452,95.010452,88.56208,90.075966,74.753403,38288347
88.964508,91.541939,86.147537,87.929703,72.972229,40942198
89.472328,90.775414,87.958443,89.548981,74.316071,23671355
89.893913,90.066383,86.070885,86.62661,71.8908,28778050
86.617027,89.462746,86.463722,87.536858,72.646225,26762307
86.233772,86.770332,82.822746,83.292236,69.123642,23060283
82.401154,85.179802,81.471748,82.746094,68.670403,25595207
82.592789,84.394112,82.209526,83.982109,69.696144,21949062
84.269554,87.383553,83.991692,86.128372,71.477318,26161463
87.61351,89.836426,87.23983,89.366928,74.164978,16924463
90.047218,91.024536,86.712845,90.631691,75.214584,16875989
91.072441,93.898994,89.683121,89.970566,74.665939,17629100
90.334663,93.688202,89.683121,93.103729,77.266121,16765845
92.471344,95.211662,92.471344,94.79966,78.673569,15297509
95.048775,95.757813,93.496567,95.13501,78.951889,16316251
96.198563,99.159256,95.432037,97.587883,80.987488,17864594
99.034691,99.034691,94.473885,95.939857,79.619797,19581413
97.118385,97.156715,93.764854,95.40329,79.174515,12503013
95.8153,97.233368,93.726524,96.265633,79.890175,24497716
96.265633,96.265633,96.265633,96.265633,79.890175,0
96.96508,98.162773,94.952965,95.652412,79.381264,11237354
95.8153,98.383148,93.372009,97.827423,81.186279,19402334
97.827423,97.827423,97.827423,97.827423,81.186279,0
98.325661,99.360466,93.716942,97.760353,81.13063,23485482
98.028633,99.264648,96.984245,97.501648,80.915932,17440048
96.246468,97.616631,93.055817,93.506149,77.600098,18334858
94.234344,94.8284,92.624649,94.301414,78.260086,16596509
94.090622,98.670593,93.554054,98.210686,81.504356,23344398
99.647911,101.027649,97.453743,100.644386,83.524063,24182604
100.701881,101.161797,98.948456,99.417953,82.506256,17271307
99.417953,99.417953,99.417953,99.417953,82.506256,0
97.731606,97.731606,91.637749,92.241386,76.550468,22018247
91.791054,94.742165,90.689178,92.873772,77.075294,33961914
89.108231,93.764854,89.108231,91.723984,76.121078,26384340
91.982689,93.266609,89.299858,90.526299,75.127144,21407066
90.602943,90.602943,86.329582,89.194466,74.021866,32002316
91.752731,92.135994,90.114288,90.919136,75.453148,28351625
91.982689,92.653397,89.788521,92.394691,76.677704,20083551
93.898994,94.090622,91.704826,92.873772,77.075294,30274883
93.515732,93.515732,90.382568,91.359886,75.818924,29710380
88.533333,90.028053,82.889816,87.805138,72.868866,29333874
87.00029,87.00029,80.935181,82.142456,68.169441,28309591
81.816681,85.71637,81.816681,84.413277,70.053978,34642066
80.935181,87.92012,78.990135,85.294777,70.785522,34439171
86.59787,86.59787,75.176682,79.382973,65.879372,38386061
76.652237,79.737495,57.489178,71.459053,59.30336,30088566
70.654198,80.101593,70.654198,76.891777,63.811951,34828670
78.185287,91.024536,78.185287,80.657318,66.936935,25355486
82.784416,83.301819,79.54586,80.647736,66.928986,26870562
80.101593,81.443001,77.38044,80.475273,66.785866,21509038
81.653801,85.601387,81.251373,85.218124,70.721916,21284340
85.467247,85.467247,81.069328,82.257431,68.264862,24151127
82.401154,83.876717,80.034515,80.877693,67.119827,25232061
80.178246,80.274055,78.233192,78.76976,65.370468,27002790
78.386497,78.386497,73.011261,74.141876,61.529816,34222102
71.842308,72.790886,67.070709,70.270943,58.317364,28509507
71.47821,77.016335,71.47821,75.741997,62.85775,46484710
74.735931,76.364792,73.988571,75.234177,62.436295,25972083
76.661819,78.453568,71.267418,71.880638,59.65324,28457584
71.094955,75.310822,71.094955,74.908401,62.165958,27771274
76.058182,77.687042,74.927567,75.847389,62.945213,32374667
77.0355,78.558968,75.627014,77.936165,64.678665,32646795
78.376915,79.689583,77.533737,79.018875,65.577209,27917462
78.568542,78.568542,76.268974,77.744537,64.51963,24469719
77.802025,78.913483,75.119194,75.406639,62.579445,26638391
74.544304,75.358734,73.202888,74.256859,61.625248,22469344
74.352669,76.613914,74.352669,75.924042,63.008823,22910443
76.652237,77.227135,74.208946,74.697609,61.991024,21815628
74.927567,77.572067,73.547821,77.07383,63.963028,22690859
76.652237,77.418762,75.310822,76.153999,63.199657,26215046
76.460609,77.974487,74.553886,74.879654,62.142094,30795697
74.630539,75.655762,73.442429,73.835266,61.909111,23861758
74.055649,74.774261,70.63504,71.094955,59.611427,27313576
71.286583,71.861473,69.571487,71.286583,59.772095,38834158
71.861473,73.969414,70.979973,72.848373,61.081627,31153192
73.260376,74.046066,71.114113,73.653221,61.756474,35093158
73.739456,74.477234,71.957291,73.116653,61.306576,35800832
73.634056,74.927567,72.493858,72.877113,61.105728,38268236
73.528664,74.975471,72.263901,74.640121,62.583961,37765998
74.486816,75.061707,72.953766,73.835266,61.909111,34185965
73.777779,74.831749,71.602776,72.388458,60.696003,24411889
71.899803,74.103554,71.669846,73.758614,61.844841,29972692
73.758614,75.933624,73.605316,75.224594,63.074028,42028585
75.694084,78.261932,73.634056,75.598274,63.387337,60331606
66.112556,79.909958,60.93853,79.61293,66.753548,31421860
79.91954,81.902916,78.42482,81.462166,68.304085,29528885
81.059746,81.423843,77.227135,77.64872,65.106598,22881397
77.227135,78.08947,75.991112,76.307304,63.981861,32540220
76.268974,78.760178,76.077347,78.031982,65.427963,29859531
79.27758,80.082428,77.437927,79.287163,66.4804,29813573
79.124275,80.063263,77.437927,78.11821,65.500259,24447442
79.890793,79.890793,76.364792,76.96843,64.536194,20815021
77.332527,78.367332,76.278557,77.322945,64.83345,19133108
78.951805,78.951805,76.288139,76.748055,64.35141,29950159
76.843872,78.549385,75.655762,78.338593,65.685036,32229111
78.606873,80.906441,77.639137,80.245316,67.283783,23703542
80.484848,81.596306,78.990135,79.335068,66.520561,24233890
79.71833,80.436943,78.501472,79.220093,66.424149,27111030
80.293221,80.465691,77.428345,77.687042,65.138725,40329566
78.587708,81.912498,78.568542,81.078903,67.982727,45983073
81.538818,82.669441,80.686066,81.423843,68.27195,31910044
80.484848,83.340149,80.312386,81.960403,68.721848,37523782
81.960403,83.052704,80.868111,81.625053,68.440666,35056379
82.401154,84.106667,82.123291,83.541359,70.047455,33614855
83.531776,84.010857,80.829788,81.481331,68.320152,31144039
81.423843,81.902916,79.756653,81.682541,68.488861,24243617
82.017899,83.790482,81.107651,83.100609,69.677879,37685223
83.167679,83.493454,80.350708,80.820206,67.765823,36748948
80.676483,81.423843,77.821182,78.386497,65.725204,34325587
78.549385,78.549385,76.173164,76.786385,64.383568,47072696
76.652237,76.652237,74.161041,75.444969,63.258808,29383819
76.652237,79.909958,75.157524,75.598274,63.387337,29490556
75.885719,75.885719,73.614891,73.988571,62.037655,24054086
73.969414,76.221069,73.873596,75.933624,63.668522,26279226
75.674927,75.674927,72.877113,73.279541,61.443153,34038598
73.394516,74.161041,71.047043,71.468636,59.924755,27272591
71.842308,73.461594,71.669846,73.135818,61.322636,27877442
73.586151,73.950249,72.283066,73.423264,61.563656,17062687
73.796944,74.448486,73.116653,73.509499,61.635967,27546769
73.854431,73.950249,71.506958,72.244736,60.575493,21675651
74.314346,74.870071,73.404099,74.553886,62.511654,16318427
74.735931,75.119194,73.624474,74.850914,62.760712,17967334
75.215012,75.550362,74.256859,75.243752,63.090092,20189353
75.464127,75.483292,73.806526,74.055649,62.093906,14154247
74.017319,74.161041,72.925026,73.519081,61.644001,15499460
73.950249,75.397057,73.825691,75.090446,62.961544,18950209
76.259399,76.259399,74.937141,75.147942,63.00975,16096448
75.828232,76.843872,75.617432,76.489349,64.134491,28510514
76.690567,77.016335,75.052124,75.665344,63.443592,16845529
75.502457,75.981529,74.371834,75.828232,63.580166,21621437
76.077347,76.805542,75.224594,75.464127,63.274868,16327361
75.694084,75.694084,73.796944,74.870071,62.776787,21475990
74.908401,75.856972,73.413681,73.959831,62.013557,24885550
74.065224,75.004219,73.519081,74.553886,62.511654,15982536
